homo,lumo,gap,single_bond,double_bond,triple_bond,aromatic_bond
-0.181,-0.137,0.044,21.0,0.0,0.0,36.0
-0.238,-0.088,0.15,21.0,0.0,0.0,36.0
-0.206,-0.113,0.093,21.0,0.0,0.0,36.0
-0.196,-0.113,0.083,21.0,0.0,0.0,36.0
-0.181,-0.136,0.045,21.0,0.0,0.0,36.0
-0.237,-0.087,0.15,21.0,0.0,0.0,36.0
-0.206,-0.112,0.094,21.0,0.0,0.0,36.0
-0.196,-0.113,0.083,21.0,0.0,0.0,36.0
-0.181,-0.136,0.045,21.0,0.0,0.0,36.0
-0.238,-0.087,0.151,21.0,0.0,0.0,36.0
-0.206,-0.112,0.094,21.0,0.0,0.0,36.0
-0.196,-0.113,0.083,21.0,0.0,0.0,36.0
-0.181,-0.136,0.045,21.0,0.0,0.0,36.0
-0.237,-0.087,0.15,21.0,0.0,0.0,36.0
-0.205,-0.112,0.093,21.0,0.0,0.0,36.0
-0.197,-0.114,0.083,21.0,0.0,0.0,36.0
-0.181,-0.137,0.044,21.0,0.0,0.0,36.0
-0.238,-0.088,0.15,21.0,0.0,0.0,36.0
-0.206,-0.113,0.093,21.0,0.0,0.0,36.0
-0.197,-0.113,0.084,21.0,0.0,0.0,36.0
-0.181,-0.136,0.045,21.0,0.0,0.0,36.0
-0.238,-0.087,0.151,21.0,0.0,0.0,36.0
-0.206,-0.112,0.094,21.0,0.0,0.0,36.0
-0.196,-0.113,0.083,21.0,0.0,0.0,36.0
-0.181,-0.136,0.045,21.0,0.0,0.0,36.0
-0.237,-0.087,0.15,21.0,0.0,0.0,36.0
-0.206,-0.112,0.094,21.0,0.0,0.0,36.0
-0.197,-0.113,0.084,21.0,0.0,0.0,36.0
-0.181,-0.136,0.045,21.0,0.0,0.0,36.0
-0.238,-0.087,0.151,21.0,0.0,0.0,36.0
-0.206,-0.112,0.094,21.0,0.0,0.0,36.0
-0.19,-0.087,0.103,25.0,1.0,0.0,33.0
-0.172,-0.111,0.061,25.0,1.0,0.0,33.0
-0.231,-0.06,0.171,25.0,1.0,0.0,33.0
-0.199,-0.086,0.113,25.0,1.0,0.0,33.0
-0.192,-0.087,0.105,25.0,1.0,0.0,33.0
-0.174,-0.111,0.063,25.0,1.0,0.0,33.0
-0.233,-0.06,0.173,25.0,1.0,0.0,33.0
-0.201,-0.085,0.116,25.0,1.0,0.0,33.0
-0.19,-0.087,0.103,25.0,1.0,0.0,33.0
-0.172,-0.111,0.061,25.0,1.0,0.0,33.0
-0.231,-0.06,0.171,25.0,1.0,0.0,33.0
-0.199,-0.086,0.113,25.0,1.0,0.0,33.0
-0.19,-0.087,0.103,25.0,1.0,0.0,33.0
-0.172,-0.111,0.061,25.0,1.0,0.0,33.0
-0.231,-0.06,0.171,25.0,1.0,0.0,33.0
-0.199,-0.086,0.113,25.0,1.0,0.0,33.0
-0.191,-0.087,0.104,25.0,1.0,0.0,33.0
-0.174,-0.112,0.062,25.0,1.0,0.0,33.0
-0.232,-0.06,0.172,25.0,1.0,0.0,33.0
-0.201,-0.086,0.115,25.0,1.0,0.0,33.0
-0.19,-0.087,0.103,25.0,1.0,0.0,33.0
-0.172,-0.111,0.061,25.0,1.0,0.0,33.0
-0.231,-0.06,0.171,25.0,1.0,0.0,33.0
-0.199,-0.086,0.113,25.0,1.0,0.0,33.0
-0.19,-0.087,0.103,25.0,1.0,0.0,33.0
-0.172,-0.112,0.06,25.0,1.0,0.0,33.0
-0.231,-0.06,0.171,25.0,1.0,0.0,33.0
-0.199,-0.086,0.113,25.0,1.0,0.0,33.0
-0.192,-0.087,0.105,25.0,1.0,0.0,33.0
-0.174,-0.111,0.063,25.0,1.0,0.0,33.0
-0.233,-0.06,0.173,25.0,1.0,0.0,33.0
-0.201,-0.086,0.115,25.0,1.0,0.0,33.0
-0.192,-0.087,0.105,25.0,1.0,0.0,33.0
-0.174,-0.111,0.063,25.0,1.0,0.0,33.0
-0.233,-0.059,0.174,25.0,1.0,0.0,33.0
-0.201,-0.085,0.116,25.0,1.0,0.0,33.0
-0.19,-0.087,0.103,25.0,1.0,0.0,33.0
-0.172,-0.112,0.06,25.0,1.0,0.0,33.0
-0.231,-0.06,0.171,25.0,1.0,0.0,33.0
-0.199,-0.086,0.113,25.0,1.0,0.0,33.0
-0.192,-0.087,0.105,25.0,1.0,0.0,33.0
-0.174,-0.111,0.063,25.0,1.0,0.0,33.0
-0.233,-0.06,0.173,25.0,1.0,0.0,33.0
-0.201,-0.086,0.115,25.0,1.0,0.0,33.0
-0.19,-0.087,0.103,25.0,1.0,0.0,33.0
-0.172,-0.111,0.061,25.0,1.0,0.0,33.0
-0.231,-0.06,0.171,25.0,1.0,0.0,33.0
-0.199,-0.086,0.113,25.0,1.0,0.0,33.0
-0.191,-0.087,0.104,25.0,1.0,0.0,33.0
-0.174,-0.111,0.063,25.0,1.0,0.0,33.0
-0.233,-0.06,0.173,25.0,1.0,0.0,33.0
-0.201,-0.086,0.115,25.0,1.0,0.0,33.0
-0.191,-0.087,0.104,25.0,1.0,0.0,33.0
-0.173,-0.112,0.061,25.0,1.0,0.0,33.0
-0.232,-0.06,0.172,25.0,1.0,0.0,33.0
-0.201,-0.086,0.115,25.0,1.0,0.0,33.0
-0.192,-0.088,0.104,25.0,1.0,0.0,33.0
-0.174,-0.112,0.062,25.0,1.0,0.0,33.0
-0.233,-0.06,0.173,25.0,1.0,0.0,33.0
-0.201,-0.086,0.115,25.0,1.0,0.0,33.0
-0.189,-0.111,0.078,46.0,5.0,0.0,35.0
-0.172,-0.131,0.041,46.0,5.0,0.0,35.0
-0.23,-0.088,0.142,46.0,5.0,0.0,35.0
-0.198,-0.11,0.088,46.0,5.0,0.0,35.0
-0.189,-0.111,0.078,46.0,5.0,0.0,35.0
-0.171,-0.131,0.04,46.0,5.0,0.0,35.0
-0.23,-0.087,0.143,46.0,5.0,0.0,35.0
-0.198,-0.11,0.088,46.0,5.0,0.0,35.0
-0.188,-0.111,0.077,46.0,5.0,0.0,35.0
-0.171,-0.13,0.041,46.0,5.0,0.0,35.0
-0.229,-0.088,0.141,46.0,5.0,0.0,35.0
-0.197,-0.11,0.087,46.0,5.0,0.0,35.0
-0.188,-0.111,0.077,46.0,5.0,0.0,35.0
-0.17,-0.131,0.039,46.0,5.0,0.0,35.0
-0.229,-0.088,0.141,46.0,5.0,0.0,35.0
-0.197,-0.11,0.087,46.0,5.0,0.0,35.0
-0.189,-0.111,0.078,46.0,5.0,0.0,35.0
-0.171,-0.131,0.04,46.0,5.0,0.0,35.0
-0.23,-0.088,0.142,46.0,5.0,0.0,35.0
-0.198,-0.111,0.087,46.0,5.0,0.0,35.0
-0.189,-0.111,0.078,46.0,5.0,0.0,35.0
-0.172,-0.131,0.041,46.0,5.0,0.0,35.0
-0.23,-0.088,0.142,46.0,5.0,0.0,35.0
-0.198,-0.11,0.088,46.0,5.0,0.0,35.0
-0.189,-0.111,0.078,46.0,5.0,0.0,35.0
-0.171,-0.131,0.04,46.0,5.0,0.0,35.0
-0.23,-0.088,0.142,46.0,5.0,0.0,35.0
-0.198,-0.11,0.088,46.0,5.0,0.0,35.0
-0.189,-0.11,0.079,46.0,5.0,0.0,35.0
-0.171,-0.13,0.041,46.0,5.0,0.0,35.0
-0.23,-0.087,0.143,46.0,5.0,0.0,35.0
-0.198,-0.109,0.089,46.0,5.0,0.0,35.0
-0.189,-0.111,0.078,46.0,5.0,0.0,35.0
-0.171,-0.131,0.04,46.0,5.0,0.0,35.0
-0.23,-0.088,0.142,46.0,5.0,0.0,35.0
-0.198,-0.11,0.088,46.0,5.0,0.0,35.0
-0.188,-0.11,0.078,46.0,5.0,0.0,35.0
-0.171,-0.13,0.041,46.0,5.0,0.0,35.0
-0.229,-0.087,0.142,46.0,5.0,0.0,35.0
-0.197,-0.109,0.088,46.0,5.0,0.0,35.0
-0.188,-0.11,0.078,46.0,5.0,0.0,35.0
-0.17,-0.13,0.04,46.0,5.0,0.0,35.0
-0.229,-0.087,0.142,46.0,5.0,0.0,35.0
-0.197,-0.11,0.087,46.0,5.0,0.0,35.0
-0.189,-0.111,0.078,46.0,5.0,0.0,35.0
-0.172,-0.131,0.041,46.0,5.0,0.0,35.0
-0.23,-0.088,0.142,46.0,5.0,0.0,35.0
-0.198,-0.11,0.088,46.0,5.0,0.0,35.0
-0.188,-0.111,0.077,46.0,5.0,0.0,35.0
-0.171,-0.131,0.04,46.0,5.0,0.0,35.0
-0.229,-0.088,0.141,46.0,5.0,0.0,35.0
-0.197,-0.11,0.087,46.0,5.0,0.0,35.0
-0.189,-0.11,0.079,46.0,5.0,0.0,35.0
-0.171,-0.13,0.041,46.0,5.0,0.0,35.0
-0.23,-0.087,0.143,46.0,5.0,0.0,35.0
-0.198,-0.11,0.088,46.0,5.0,0.0,35.0
-0.188,-0.111,0.077,46.0,5.0,0.0,35.0
-0.171,-0.131,0.04,46.0,5.0,0.0,35.0
-0.229,-0.088,0.141,46.0,5.0,0.0,35.0
-0.198,-0.11,0.088,46.0,5.0,0.0,35.0
-0.189,-0.111,0.078,46.0,5.0,0.0,35.0
-0.171,-0.131,0.04,46.0,5.0,0.0,35.0
-0.23,-0.088,0.142,46.0,5.0,0.0,35.0
-0.198,-0.11,0.088,46.0,5.0,0.0,35.0
-0.188,-0.095,0.093,30.0,0.0,0.0,34.0
-0.171,-0.114,0.057,30.0,0.0,0.0,34.0
-0.229,-0.071,0.158,30.0,0.0,0.0,34.0
-0.197,-0.094,0.103,30.0,0.0,0.0,34.0
-0.188,-0.095,0.093,30.0,0.0,0.0,34.0
-0.171,-0.115,0.056,30.0,0.0,0.0,34.0
-0.229,-0.071,0.158,30.0,0.0,0.0,34.0
-0.198,-0.094,0.104,30.0,0.0,0.0,34.0
-0.188,-0.094,0.094,30.0,0.0,0.0,34.0
-0.171,-0.114,0.057,30.0,0.0,0.0,34.0
-0.23,-0.07,0.16,30.0,0.0,0.0,34.0
-0.198,-0.093,0.105,30.0,0.0,0.0,34.0
-0.189,-0.095,0.094,30.0,0.0,0.0,34.0
-0.172,-0.115,0.057,30.0,0.0,0.0,34.0
-0.23,-0.071,0.159,30.0,0.0,0.0,34.0
-0.198,-0.094,0.104,30.0,0.0,0.0,34.0
-0.188,-0.095,0.093,30.0,0.0,0.0,34.0
-0.171,-0.115,0.056,30.0,0.0,0.0,34.0
-0.229,-0.071,0.158,30.0,0.0,0.0,34.0
-0.198,-0.094,0.104,30.0,0.0,0.0,34.0
-0.188,-0.095,0.093,30.0,0.0,0.0,34.0
-0.171,-0.115,0.056,30.0,0.0,0.0,34.0
-0.229,-0.071,0.158,30.0,0.0,0.0,34.0
-0.198,-0.095,0.103,30.0,0.0,0.0,34.0
-0.188,-0.095,0.093,30.0,0.0,0.0,34.0
-0.171,-0.115,0.056,30.0,0.0,0.0,34.0
-0.229,-0.071,0.158,30.0,0.0,0.0,34.0
-0.197,-0.094,0.103,30.0,0.0,0.0,34.0
-0.188,-0.095,0.093,30.0,0.0,0.0,34.0
-0.171,-0.115,0.056,30.0,0.0,0.0,34.0
-0.23,-0.071,0.159,30.0,0.0,0.0,34.0
-0.198,-0.094,0.104,30.0,0.0,0.0,34.0
-0.183,-0.093,0.09,30.0,0.0,0.0,34.0
-0.165,-0.113,0.052,30.0,0.0,0.0,34.0
-0.224,-0.07,0.154,30.0,0.0,0.0,34.0
-0.192,-0.093,0.099,30.0,0.0,0.0,34.0
-0.189,-0.094,0.095,30.0,0.0,0.0,34.0
-0.172,-0.114,0.058,30.0,0.0,0.0,34.0
-0.231,-0.07,0.161,30.0,0.0,0.0,34.0
-0.198,-0.093,0.105,30.0,0.0,0.0,34.0
-0.189,-0.094,0.095,30.0,0.0,0.0,34.0
-0.172,-0.114,0.058,30.0,0.0,0.0,34.0
-0.231,-0.07,0.161,30.0,0.0,0.0,34.0
-0.199,-0.093,0.106,30.0,0.0,0.0,34.0
-0.187,-0.095,0.092,30.0,0.0,0.0,34.0
-0.171,-0.114,0.057,30.0,0.0,0.0,34.0
-0.229,-0.071,0.158,30.0,0.0,0.0,34.0
-0.197,-0.094,0.103,30.0,0.0,0.0,34.0
-0.189,-0.095,0.094,30.0,0.0,0.0,34.0
-0.172,-0.115,0.057,30.0,0.0,0.0,34.0
-0.229,-0.071,0.158,30.0,0.0,0.0,34.0
-0.198,-0.094,0.104,30.0,0.0,0.0,34.0
-0.189,-0.096,0.093,25.0,0.0,0.0,43.0
-0.173,-0.116,0.057,25.0,0.0,0.0,43.0
-0.23,-0.073,0.157,25.0,0.0,0.0,43.0
-0.198,-0.096,0.102,25.0,0.0,0.0,43.0
-0.189,-0.096,0.093,25.0,0.0,0.0,43.0
-0.173,-0.116,0.057,25.0,0.0,0.0,43.0
-0.23,-0.073,0.157,25.0,0.0,0.0,43.0
-0.199,-0.096,0.103,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.173,-0.117,0.056,25.0,0.0,0.0,43.0
-0.231,-0.073,0.158,25.0,0.0,0.0,43.0
-0.2,-0.096,0.104,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.174,-0.117,0.057,25.0,0.0,0.0,43.0
-0.231,-0.074,0.157,25.0,0.0,0.0,43.0
-0.2,-0.096,0.104,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.173,-0.117,0.056,25.0,0.0,0.0,43.0
-0.231,-0.074,0.157,25.0,0.0,0.0,43.0
-0.199,-0.096,0.103,25.0,0.0,0.0,43.0
-0.189,-0.096,0.093,25.0,0.0,0.0,43.0
-0.173,-0.117,0.056,25.0,0.0,0.0,43.0
-0.231,-0.073,0.158,25.0,0.0,0.0,43.0
-0.199,-0.096,0.103,25.0,0.0,0.0,43.0
-0.189,-0.096,0.093,25.0,0.0,0.0,43.0
-0.173,-0.117,0.056,25.0,0.0,0.0,43.0
-0.231,-0.073,0.158,25.0,0.0,0.0,43.0
-0.199,-0.096,0.103,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.174,-0.117,0.057,25.0,0.0,0.0,43.0
-0.231,-0.073,0.158,25.0,0.0,0.0,43.0
-0.2,-0.096,0.104,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.174,-0.117,0.057,25.0,0.0,0.0,43.0
-0.231,-0.074,0.157,25.0,0.0,0.0,43.0
-0.2,-0.096,0.104,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.173,-0.117,0.056,25.0,0.0,0.0,43.0
-0.231,-0.073,0.158,25.0,0.0,0.0,43.0
-0.199,-0.096,0.103,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.173,-0.117,0.056,25.0,0.0,0.0,43.0
-0.231,-0.074,0.157,25.0,0.0,0.0,43.0
-0.199,-0.096,0.103,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.174,-0.117,0.057,25.0,0.0,0.0,43.0
-0.231,-0.073,0.158,25.0,0.0,0.0,43.0
-0.2,-0.096,0.104,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.173,-0.117,0.056,25.0,0.0,0.0,43.0
-0.231,-0.073,0.158,25.0,0.0,0.0,43.0
-0.199,-0.096,0.103,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.173,-0.116,0.057,25.0,0.0,0.0,43.0
-0.231,-0.073,0.158,25.0,0.0,0.0,43.0
-0.199,-0.095,0.104,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.174,-0.117,0.057,25.0,0.0,0.0,43.0
-0.231,-0.074,0.157,25.0,0.0,0.0,43.0
-0.2,-0.096,0.104,25.0,0.0,0.0,43.0
-0.19,-0.097,0.093,25.0,0.0,0.0,43.0
-0.174,-0.117,0.057,25.0,0.0,0.0,43.0
-0.231,-0.074,0.157,25.0,0.0,0.0,43.0
-0.2,-0.096,0.104,25.0,0.0,0.0,43.0
-0.19,-0.096,0.094,25.0,0.0,0.0,43.0
-0.173,-0.117,0.056,25.0,0.0,0.0,43.0
-0.231,-0.073,0.158,25.0,0.0,0.0,43.0
-0.199,-0.096,0.103,25.0,0.0,0.0,43.0
-0.2,-0.089,0.111,27.0,4.0,0.0,10.0
-0.182,-0.111,0.071,27.0,4.0,0.0,10.0
-0.241,-0.063,0.178,27.0,4.0,0.0,10.0
-0.209,-0.088,0.121,27.0,4.0,0.0,10.0
-0.199,-0.088,0.111,27.0,4.0,0.0,10.0
-0.181,-0.109,0.072,27.0,4.0,0.0,10.0
-0.241,-0.062,0.179,27.0,4.0,0.0,10.0
-0.209,-0.086,0.123,27.0,4.0,0.0,10.0
-0.181,-0.089,0.092,24.0,0.0,0.0,34.0
-0.166,-0.11,0.056,24.0,0.0,0.0,34.0
-0.22,-0.066,0.154,24.0,0.0,0.0,34.0
-0.19,-0.088,0.102,24.0,0.0,0.0,34.0
-0.178,-0.091,0.087,24.0,0.0,0.0,34.0
-0.163,-0.111,0.052,24.0,0.0,0.0,34.0
-0.216,-0.069,0.147,24.0,0.0,0.0,34.0
-0.187,-0.09,0.097,24.0,0.0,0.0,34.0
-0.182,-0.087,0.095,24.0,0.0,0.0,34.0
-0.167,-0.108,0.059,24.0,0.0,0.0,34.0
-0.222,-0.064,0.158,24.0,0.0,0.0,34.0
-0.192,-0.086,0.106,24.0,0.0,0.0,34.0
-0.179,-0.091,0.088,24.0,0.0,0.0,34.0
-0.164,-0.111,0.053,24.0,0.0,0.0,34.0
-0.217,-0.069,0.148,24.0,0.0,0.0,34.0
-0.188,-0.09,0.098,24.0,0.0,0.0,34.0
-0.18,-0.088,0.092,24.0,0.0,0.0,34.0
-0.165,-0.109,0.056,24.0,0.0,0.0,34.0
-0.219,-0.065,0.154,24.0,0.0,0.0,34.0
-0.189,-0.088,0.101,24.0,0.0,0.0,34.0
-0.178,-0.092,0.086,24.0,0.0,0.0,34.0
-0.163,-0.112,0.051,24.0,0.0,0.0,34.0
-0.217,-0.07,0.147,24.0,0.0,0.0,34.0
-0.187,-0.091,0.096,24.0,0.0,0.0,34.0
-0.179,-0.091,0.088,24.0,0.0,0.0,34.0
-0.164,-0.111,0.053,24.0,0.0,0.0,34.0
-0.217,-0.068,0.149,24.0,0.0,0.0,34.0
-0.188,-0.09,0.098,24.0,0.0,0.0,34.0
-0.176,-0.089,0.087,24.0,0.0,0.0,34.0
-0.16,-0.109,0.051,24.0,0.0,0.0,34.0
-0.214,-0.067,0.147,24.0,0.0,0.0,34.0
-0.185,-0.088,0.097,24.0,0.0,0.0,34.0
-0.182,-0.087,0.095,24.0,0.0,0.0,34.0
-0.166,-0.108,0.058,24.0,0.0,0.0,34.0
-0.222,-0.064,0.158,24.0,0.0,0.0,34.0
-0.191,-0.086,0.105,24.0,0.0,0.0,34.0
-0.179,-0.091,0.088,24.0,0.0,0.0,34.0
-0.164,-0.111,0.053,24.0,0.0,0.0,34.0
-0.217,-0.068,0.149,24.0,0.0,0.0,34.0
-0.188,-0.09,0.098,24.0,0.0,0.0,34.0
-0.18,-0.089,0.091,24.0,0.0,0.0,34.0
-0.165,-0.109,0.056,24.0,0.0,0.0,34.0
-0.219,-0.066,0.153,24.0,0.0,0.0,34.0
-0.189,-0.088,0.101,24.0,0.0,0.0,34.0
-0.175,-0.089,0.086,24.0,0.0,0.0,34.0
-0.16,-0.109,0.051,24.0,0.0,0.0,34.0
-0.214,-0.067,0.147,24.0,0.0,0.0,34.0
-0.184,-0.089,0.095,24.0,0.0,0.0,34.0
-0.181,-0.087,0.094,24.0,0.0,0.0,34.0
-0.165,-0.108,0.057,24.0,0.0,0.0,34.0
-0.22,-0.064,0.156,24.0,0.0,0.0,34.0
-0.19,-0.086,0.104,24.0,0.0,0.0,34.0
-0.182,-0.089,0.093,24.0,0.0,0.0,34.0
-0.167,-0.11,0.057,24.0,0.0,0.0,34.0
-0.221,-0.066,0.155,24.0,0.0,0.0,34.0
-0.191,-0.089,0.102,24.0,0.0,0.0,34.0
-0.182,-0.09,0.092,24.0,0.0,0.0,34.0
-0.167,-0.11,0.057,24.0,0.0,0.0,34.0
-0.221,-0.066,0.155,24.0,0.0,0.0,34.0
-0.191,-0.089,0.102,24.0,0.0,0.0,34.0
-0.182,-0.088,0.094,24.0,0.0,0.0,34.0
-0.167,-0.109,0.058,24.0,0.0,0.0,34.0
-0.222,-0.065,0.157,24.0,0.0,0.0,34.0
-0.192,-0.087,0.105,24.0,0.0,0.0,34.0
-0.179,-0.091,0.088,24.0,0.0,0.0,34.0
-0.164,-0.111,0.053,24.0,0.0,0.0,34.0
-0.217,-0.068,0.149,24.0,0.0,0.0,34.0
-0.188,-0.09,0.098,24.0,0.0,0.0,34.0
-0.183,-0.09,0.093,24.0,0.0,0.0,34.0
-0.168,-0.11,0.058,24.0,0.0,0.0,34.0
-0.222,-0.067,0.155,24.0,0.0,0.0,34.0
-0.192,-0.089,0.103,24.0,0.0,0.0,34.0
-0.179,-0.091,0.088,24.0,0.0,0.0,34.0
-0.164,-0.111,0.053,24.0,0.0,0.0,34.0
-0.217,-0.068,0.149,24.0,0.0,0.0,34.0
-0.188,-0.09,0.098,24.0,0.0,0.0,34.0
-0.193,-0.089,0.104,23.0,3.0,0.0,19.0
-0.174,-0.113,0.061,23.0,3.0,0.0,19.0
-0.234,-0.06,0.174,23.0,3.0,0.0,19.0
-0.202,-0.087,0.115,23.0,3.0,0.0,19.0
-0.192,-0.087,0.105,23.0,3.0,0.0,19.0
-0.174,-0.111,0.063,23.0,3.0,0.0,19.0
-0.234,-0.058,0.176,23.0,3.0,0.0,19.0
-0.202,-0.085,0.117,23.0,3.0,0.0,19.0
-0.192,-0.089,0.103,23.0,3.0,0.0,19.0
-0.173,-0.113,0.06,23.0,3.0,0.0,19.0
-0.234,-0.06,0.174,23.0,3.0,0.0,19.0
-0.202,-0.087,0.115,23.0,3.0,0.0,19.0
-0.196,-0.088,0.108,23.0,3.0,0.0,19.0
-0.177,-0.112,0.065,23.0,3.0,0.0,19.0
-0.237,-0.059,0.178,23.0,3.0,0.0,19.0
-0.205,-0.086,0.119,23.0,3.0,0.0,19.0
-0.194,-0.09,0.104,23.0,3.0,0.0,19.0
-0.176,-0.114,0.062,23.0,3.0,0.0,19.0
-0.236,-0.061,0.175,23.0,3.0,0.0,19.0
-0.204,-0.088,0.116,23.0,3.0,0.0,19.0
-0.194,-0.088,0.106,23.0,3.0,0.0,19.0
-0.175,-0.112,0.063,23.0,3.0,0.0,19.0
-0.235,-0.059,0.176,23.0,3.0,0.0,19.0
-0.203,-0.086,0.117,23.0,3.0,0.0,19.0
-0.189,-0.088,0.101,23.0,3.0,0.0,19.0
-0.169,-0.113,0.056,23.0,3.0,0.0,19.0
-0.23,-0.059,0.171,23.0,3.0,0.0,19.0
-0.198,-0.087,0.111,23.0,3.0,0.0,19.0
-0.195,-0.089,0.106,23.0,3.0,0.0,19.0
-0.176,-0.114,0.062,23.0,3.0,0.0,19.0
-0.236,-0.06,0.176,23.0,3.0,0.0,19.0
-0.204,-0.088,0.116,23.0,3.0,0.0,19.0
-0.187,-0.085,0.102,23.0,3.0,0.0,19.0
-0.167,-0.11,0.057,23.0,3.0,0.0,19.0
-0.228,-0.056,0.172,23.0,3.0,0.0,19.0
-0.196,-0.083,0.113,23.0,3.0,0.0,19.0
-0.194,-0.087,0.107,23.0,3.0,0.0,19.0
-0.175,-0.112,0.063,23.0,3.0,0.0,19.0
-0.235,-0.058,0.177,23.0,3.0,0.0,19.0
-0.203,-0.085,0.118,23.0,3.0,0.0,19.0
-0.193,-0.088,0.105,23.0,3.0,0.0,19.0
-0.174,-0.112,0.062,23.0,3.0,0.0,19.0
-0.235,-0.059,0.176,23.0,3.0,0.0,19.0
-0.202,-0.086,0.116,23.0,3.0,0.0,19.0
-0.193,-0.088,0.105,23.0,3.0,0.0,19.0
-0.174,-0.112,0.062,23.0,3.0,0.0,19.0
-0.234,-0.059,0.175,23.0,3.0,0.0,19.0
-0.202,-0.086,0.116,23.0,3.0,0.0,19.0
-0.195,-0.088,0.107,23.0,3.0,0.0,19.0
-0.176,-0.112,0.064,23.0,3.0,0.0,19.0
-0.237,-0.059,0.178,23.0,3.0,0.0,19.0
-0.205,-0.086,0.119,23.0,3.0,0.0,19.0
-0.193,-0.088,0.105,23.0,3.0,0.0,19.0
-0.174,-0.113,0.061,23.0,3.0,0.0,19.0
-0.235,-0.059,0.176,23.0,3.0,0.0,19.0
-0.202,-0.087,0.115,23.0,3.0,0.0,19.0
-0.195,-0.088,0.107,23.0,3.0,0.0,19.0
-0.176,-0.112,0.064,23.0,3.0,0.0,19.0
-0.237,-0.059,0.178,23.0,3.0,0.0,19.0
-0.204,-0.086,0.118,23.0,3.0,0.0,19.0
-0.188,-0.085,0.103,23.0,3.0,0.0,19.0
-0.169,-0.11,0.059,23.0,3.0,0.0,19.0
-0.23,-0.057,0.173,23.0,3.0,0.0,19.0
-0.198,-0.083,0.115,23.0,3.0,0.0,19.0
-0.193,-0.088,0.105,23.0,3.0,0.0,19.0
-0.174,-0.112,0.062,23.0,3.0,0.0,19.0
-0.235,-0.059,0.176,23.0,3.0,0.0,19.0
-0.203,-0.086,0.117,23.0,3.0,0.0,19.0
-0.187,-0.089,0.098,36.0,0.0,0.0,34.0
-0.169,-0.109,0.06,36.0,0.0,0.0,34.0
-0.228,-0.065,0.163,36.0,0.0,0.0,34.0
-0.196,-0.088,0.108,36.0,0.0,0.0,34.0
-0.188,-0.087,0.101,36.0,0.0,0.0,34.0
-0.17,-0.108,0.062,36.0,0.0,0.0,34.0
-0.23,-0.062,0.168,36.0,0.0,0.0,34.0
-0.198,-0.086,0.112,36.0,0.0,0.0,34.0
-0.189,-0.088,0.101,36.0,0.0,0.0,34.0
-0.171,-0.108,0.063,36.0,0.0,0.0,34.0
-0.231,-0.063,0.168,36.0,0.0,0.0,34.0
-0.199,-0.087,0.112,36.0,0.0,0.0,34.0
-0.188,-0.089,0.099,36.0,0.0,0.0,34.0
-0.171,-0.109,0.062,36.0,0.0,0.0,34.0
-0.23,-0.064,0.166,36.0,0.0,0.0,34.0
-0.198,-0.088,0.11,36.0,0.0,0.0,34.0
-0.183,-0.088,0.095,36.0,0.0,0.0,34.0
-0.166,-0.108,0.058,36.0,0.0,0.0,34.0
-0.224,-0.064,0.16,36.0,0.0,0.0,34.0
-0.192,-0.087,0.105,36.0,0.0,0.0,34.0
-0.182,-0.088,0.094,36.0,0.0,0.0,34.0
-0.165,-0.108,0.057,36.0,0.0,0.0,34.0
-0.223,-0.064,0.159,36.0,0.0,0.0,34.0
-0.192,-0.087,0.105,36.0,0.0,0.0,34.0
-0.188,-0.088,0.1,36.0,0.0,0.0,34.0
-0.171,-0.108,0.063,36.0,0.0,0.0,34.0
-0.23,-0.063,0.167,36.0,0.0,0.0,34.0
-0.198,-0.087,0.111,36.0,0.0,0.0,34.0
-0.188,-0.089,0.099,36.0,0.0,0.0,34.0
-0.171,-0.109,0.062,36.0,0.0,0.0,34.0
-0.23,-0.064,0.166,36.0,0.0,0.0,34.0
-0.198,-0.088,0.11,36.0,0.0,0.0,34.0
-0.189,-0.086,0.103,36.0,0.0,0.0,34.0
-0.171,-0.107,0.064,36.0,0.0,0.0,34.0
-0.231,-0.061,0.17,36.0,0.0,0.0,34.0
-0.199,-0.085,0.114,36.0,0.0,0.0,34.0
-0.187,-0.089,0.098,36.0,0.0,0.0,34.0
-0.17,-0.109,0.061,36.0,0.0,0.0,34.0
